Klo,Total,KP1,KP2,lämpötila
2019-06-11 11:00:00,4.05,1.62,2.43,9.9
2019-06-11 12:00:00,3.61,1.85,1.76,10.2
2019-06-11 13:00:00,3.91,1.92,1.99,9.9
2019-06-11 14:00:00,3.67,1.99,1.68,10
2019-06-11 15:00:00,3.65,1.99,1.66,9.8
2019-06-11 16:00:00,3.73,2.13,1.6,9.5
2019-06-11 17:00:00,3.29,2.0,1.29,9.2
2019-06-11 18:00:00,4.1,1.99,2.11,9
2019-06-11 19:00:00,4.15,2.35,1.8,8.2
2019-06-11 20:00:00,4.44,2.71,1.73,7.8
2019-06-11 21:00:00,4.71,3.06,1.65,7.3
2019-06-11 22:00:00,4.1,2.47,1.63,7
2019-06-11 23:00:00,3.46,1.5,1.96,6.6
2019-07-11 00:00:00,3.38,1.78,1.6,5.4
2019-07-11 01:00:00,3.87,2.01,1.86,5.4
2019-07-11 02:00:00,4.17,1.9,2.27,6.5
2019-07-11 03:00:00,3.89,1.92,1.97,7.7
2019-07-11 04:00:00,4.1,1.86,2.24,9.8
2019-07-11 05:00:00,3.65,1.9,1.75,10.9
2019-07-11 06:00:00,3.79,1.87,1.92,12
2019-07-11 07:00:00,4.06,1.98,2.08,11.9
2019-07-11 08:00:00,4.42,2.67,1.75,12.4
2019-07-11 09:00:00,4.7,2.36,2.34,13
2019-07-11 10:00:00,4.92,3.12,1.8,15
2019-07-11 11:00:00,4.07,2.42,1.65,14.7
2019-07-11 12:00:00,4.07,1.52,2.55,14.6
2019-07-11 13:00:00,3.42,1.76,1.66,15.6
2019-07-11 14:00:00,3.79,1.81,1.98,14.8
2019-07-11 15:00:00,3.59,2.1,1.49,14.2
2019-07-11 16:00:00,3.81,2.1,1.71,14.2
2019-07-11 17:00:00,5.89,3.77,2.12,14.1
2019-07-11 18:00:00,4.14,2.74,1.4,12.9
2019-07-11 19:00:00,4.16,2.11,2.05,10.5
2019-07-11 20:00:00,3.99,1.86,2.13,8.8
2019-07-11 21:00:00,4.59,2.66,1.93,6.6
2019-07-11 22:00:00,3.7,1.9,1.8,4.8
2019-07-11 23:00:00,3.24,1.72,1.52,4.5
2019-08-11 00:00:00,4.03,1.64,2.39,12
2019-08-11 01:00:00,3.39,1.86,1.53,11.7
2019-08-11 02:00:00,3.7,1.93,1.77,11.5
2019-08-11 03:00:00,3.74,1.83,1.91,11.6
2019-08-11 04:00:00,3.63,1.84,1.79,12
2019-08-11 05:00:00,4.39,1.68,2.71,12.7
2019-08-11 06:00:00,3.22,1.75,1.47,14.2
2019-08-11 07:00:00,4.03,1.81,2.22,15
2019-08-11 08:00:00,4.63,2.7,1.93,16.5
2019-08-11 09:00:00,5.13,3.49,1.64,16.9
2019-08-11 10:00:00,4.41,2.36,2.05,16.9
2019-08-11 11:00:00,4.86,3.05,1.81,16.1
2019-08-11 12:00:00,5.23,3.09,2.14,14.7
2019-08-11 13:00:00,4.15,2.25,1.9,17.3
2019-08-11 14:00:00,4.16,2.1,2.06,16.3
2019-08-11 15:00:00,4.73,2.63,2.1,17.9
2019-08-11 16:00:00,4.53,2.96,1.57,17.6
2019-08-11 17:00:00,4.98,2.85,2.13,16.6
2019-08-11 18:00:00,3.61,1.88,1.73,15.7
2019-08-11 19:00:00,3.78,1.72,2.06,15.2
2019-08-11 20:00:00,11.47,9.67,1.8,15.1
2019-08-11 21:00:00,6.62,4.94,1.68,15
2019-08-11 22:00:00,6.31,3.52,2.79,14.1
2019-08-11 23:00:00,4.1,2.49,1.61,14
2019-09-11 00:00:00,4.27,2.02,2.25,15.2
2019-09-11 01:00:00,3.14,1.44,1.7,14.6
2019-09-11 02:00:00,3.55,1.61,1.94,14.5
2019-09-11 03:00:00,3.68,1.74,1.94,13.7
2019-09-11 04:00:00,3.28,1.61,1.67,14
2019-09-11 05:00:00,3.77,1.57,2.2,14.4
2019-09-11 06:00:00,3.04,1.52,1.52,15
2019-09-11 07:00:00,4.71,1.96,2.75,15.5
2019-09-11 08:00:00,3.7,1.91,1.79,16.6
2019-09-11 09:00:00,3.67,1.88,1.79,18.1
2019-09-11 10:00:00,3.58,1.72,1.86,18.5
2019-09-11 11:00:00,3.69,1.77,1.92,20.2
2019-09-11 12:00:00,3.79,1.64,2.15,21
2019-09-11 13:00:00,2.93,1.67,1.26,20.5
2019-09-11 14:00:00,4.35,2.25,2.1,19.1
2019-09-11 15:00:00,3.8,1.94,1.86,19.1
2019-09-11 16:00:00,3.92,2.29,1.63,18
2019-09-11 17:00:00,3.36,1.99,1.37,17
2019-09-11 18:00:00,3.79,2.23,1.56,15.5
2019-09-11 19:00:00,10.18,8.48,1.7,14.9
2019-09-11 20:00:00,9.23,8.07,1.16,14.4
2019-09-11 21:00:00,4.61,2.97,1.64,13.9
2019-09-11 22:00:00,3.76,2.23,1.53,13.2
2019-09-11 23:00:00,3.49,1.77,1.72,13.2
2019-10-11 00:00:00,3.18,1.4,1.78,1.3
2019-10-11 01:00:00,2.87,1.68,1.19,1.5
2019-10-11 02:00:00,3.14,1.63,1.51,2.1
2019-10-11 03:00:00,3.21,1.47,1.74,2.8
2019-10-11 04:00:00,2.6,1.42,1.18,3.7
2019-10-11 05:00:00,2.73,1.5,1.23,4.2
2019-10-11 06:00:00,2.81,1.78,1.03,4.7
2019-10-11 07:00:00,2.56,1.55,1.01,5.2
2019-10-11 08:00:00,4.26,2.06,2.2,5.8
2019-10-11 09:00:00,3.64,2.61,1.03,6.6
2019-10-11 10:00:00,3.8,2.25,1.55,7.3
2019-10-11 11:00:00,3.42,1.99,1.43,7.3
2019-10-11 12:00:00,4.0,2.81,1.19,7.6
2019-10-11 13:00:00,3.28,1.86,1.42,7.4
2019-10-11 14:00:00,2.19,1.54,0.65,6.8
2019-10-11 15:00:00,2.59,1.86,0.73,7.1
2019-10-11 16:00:00,3.8,2.71,1.09,6.8
2019-10-11 17:00:00,3.31,2.66,0.65,6.6
2019-10-11 18:00:00,2.83,1.84,0.99,6.2
2019-10-11 19:00:00,3.24,2.12,1.12,6.3
2019-10-11 20:00:00,3.29,1.88,1.41,6.3
2019-10-11 21:00:00,4.07,2.77,1.3,6.1
2019-10-11 22:00:00,3.19,1.98,1.21,6
2019-10-11 23:00:00,3.62,2.03,1.59,6
2019-11-11 00:00:00,3.76,1.76,2.0,-3.8
2019-11-11 01:00:00,4.23,2.63,1.6,-3.8
2019-11-11 02:00:00,4.04,1.72,2.32,-3.8
2019-11-11 03:00:00,2.94,1.3,1.64,-3.8
2019-11-11 04:00:00,3.58,1.54,2.04,-3.8
2019-11-11 05:00:00,2.05,1.45,0.6,-3.7
2019-11-11 06:00:00,2.7,1.38,1.32,-3.6
2019-11-11 07:00:00,2.71,1.58,1.13,-3.5
2019-11-11 08:00:00,3.33,2.09,1.24,-3.3
2019-11-11 09:00:00,4.25,2.38,1.87,-3
2019-11-11 10:00:00,3.7,2.37,1.33,-2.9
2019-11-11 11:00:00,3.25,1.57,1.68,-2.8
2019-11-11 12:00:00,2.96,1.55,1.41,-2.5
2019-11-11 13:00:00,3.23,1.81,1.42,-2.4
2019-11-11 14:00:00,3.53,1.88,1.65,-2.3
2019-11-11 15:00:00,2.89,1.6,1.29,-2.1
2019-11-11 16:00:00,3.41,1.64,1.77,-1.9
2019-11-11 17:00:00,2.92,1.62,1.3,-2
2019-11-11 18:00:00,3.84,2.39,1.45,-2
2019-11-11 19:00:00,3.44,1.81,1.63,-1.9
2019-11-11 20:00:00,2.88,1.85,1.03,-2
2019-11-11 21:00:00,4.69,2.58,2.11,-2.1
2019-11-11 22:00:00,3.02,1.88,1.14,-2.1
2019-11-11 23:00:00,3.66,2.03,1.63,-2.2
2019-12-11 00:00:00,2.88,1.3,1.58,-8.8
2019-12-11 01:00:00,2.81,1.55,1.26,-8.4
2019-12-11 02:00:00,3.16,1.34,1.82,-7.3
2019-12-11 03:00:00,2.51,1.26,1.25,-7
2019-12-11 04:00:00,3.0,1.41,1.59,-6.9
2019-12-11 05:00:00,2.86,1.26,1.6,-6.1
2019-12-11 06:00:00,2.71,1.53,1.18,-5.4
2019-12-11 07:00:00,3.52,1.5,2.02,-5.4
2019-12-11 08:00:00,3.15,2.06,1.09,-5
2019-12-11 09:00:00,4.78,2.85,1.93,-4.7
2019-12-11 10:00:00,2.93,1.68,1.25,-4.5
2019-12-11 11:00:00,2.9,1.29,1.61,-3.5
2019-12-11 12:00:00,3.15,1.47,1.68,-2.7
2019-12-11 13:00:00,2.94,1.6,1.34,-3
2019-12-11 14:00:00,3.42,1.56,1.86,-1.8
2019-12-11 15:00:00,2.95,1.59,1.36,-1.5
2019-12-11 16:00:00,3.29,1.67,1.62,-1.1
2019-12-11 17:00:00,3.77,1.96,1.81,-0.8
2019-12-11 18:00:00,3.16,1.88,1.28,-0.3
2019-12-11 19:00:00,4.03,1.9,2.13,0.1
2019-12-11 20:00:00,4.59,3.34,1.25,0.7
2019-12-11 21:00:00,4.31,2.22,2.09,0.9
2019-12-11 22:00:00,3.01,1.55,1.46,0.9
2019-12-11 23:00:00,3.29,1.41,1.88,0.8
2019-11-13 00:00:00,3.4,1.78,1.62,-3.8
2019-11-13 01:00:00,3.35,1.69,1.66,-3.7
2019-11-13 02:00:00,3.39,1.41,1.98,-3.6
2019-11-13 03:00:00,2.86,1.46,1.4,-3.3
2019-11-13 04:00:00,3.59,1.43,2.16,-2.6
2019-11-13 05:00:00,3.38,1.8,1.58,-2
2019-11-13 06:00:00,3.51,1.53,1.98,-1.5
2019-11-13 07:00:00,3.1,1.44,1.66,-0.7
2019-11-13 08:00:00,5.29,3.48,1.81,0
2019-11-13 09:00:00,4.1,2.29,1.81,0.5
2019-11-13 10:00:00,4.02,2.54,1.48,0.8
2019-11-13 11:00:00,3.38,1.63,1.75,0.9
2019-11-13 12:00:00,2.92,1.59,1.33,0.9
2019-11-13 13:00:00,3.23,1.29,1.94,0.9
2019-11-13 14:00:00,2.68,1.51,1.17,0.7
2019-11-13 15:00:00,3.03,1.84,1.19,0.6
2019-11-13 16:00:00,3.69,2.14,1.55,0.8
2019-11-13 17:00:00,3.35,2.47,0.88,0.8
2019-11-13 18:00:00,3.39,1.59,1.8,0.6
2019-11-13 19:00:00,3.62,1.5,2.12,0.6
2019-11-13 20:00:00,5.55,1.97,3.58,0.8
2019-11-13 21:00:00,4.11,2.75,1.36,0.9
2019-11-13 22:00:00,3.79,2.33,1.46,1
2019-11-13 23:00:00,3.71,2.2,1.51,1.2
2019-11-14 00:00:00,2.48,1.32,1.16,1.3
2019-11-14 01:00:00,3.08,1.26,1.82,1.4
2019-11-14 02:00:00,2.49,1.54,0.95,1.5
2019-11-14 03:00:00,3.04,1.33,1.71,1.6
2019-11-14 04:00:00,2.41,1.25,1.16,1.8
2019-11-14 05:00:00,2.53,1.25,1.28,1.9
2019-11-14 06:00:00,2.93,1.37,1.56,1.9
2019-11-14 07:00:00,2.69,1.57,1.12,1.8
2019-11-14 08:00:00,3.48,2.02,1.46,2.1
2019-11-14 09:00:00,3.22,1.92,1.3,2.7
2019-11-14 10:00:00,2.47,1.41,1.06,2.4
2019-11-14 11:00:00,2.9,1.26,1.64,2.2
2019-11-14 12:00:00,2.56,1.51,1.05,2.5
2019-11-14 13:00:00,2.89,1.7,1.19,2
2019-11-14 14:00:00,2.7,1.38,1.32,2.2
2019-11-14 15:00:00,2.52,1.51,1.01,2.5
2019-11-14 16:00:00,3.33,1.68,1.65,3
2019-11-14 17:00:00,2.6,1.73,0.87,3.4
2019-11-14 18:00:00,3.36,1.89,1.47,3.5
2019-11-14 19:00:00,8.48,7.26,1.22,2.4
2019-11-14 20:00:00,9.03,7.89,1.14,2.4
2019-11-14 21:00:00,6.54,4.82,1.72,2.1
2019-11-14 22:00:00,3.02,2.08,0.94,1.5
2019-11-14 23:00:00,3.06,1.65,1.41,0.4
2019-11-15 00:00:00,2.37,1.28,1.09,0.5
2019-11-15 01:00:00,2.09,0.98,1.11,0.2
2019-11-15 02:00:00,2.78,1.4,1.38,0.4
2019-11-15 03:00:00,2.68,1.48,1.2,0.4
2019-11-15 04:00:00,2.37,1.26,1.11,0.6
2019-11-15 05:00:00,2.96,1.37,1.59,0.8
2019-11-15 06:00:00,2.64,1.51,1.13,0.7
2019-11-15 07:00:00,3.2,1.39,1.81,0.2
2019-11-15 08:00:00,4.23,2.67,1.56,-0.1
2019-11-15 09:00:00,3.36,2.15,1.21,0
2019-11-15 10:00:00,4.64,2.8,1.84,-0.3
2019-11-15 11:00:00,3.32,2.15,1.17,-0.3
2019-11-15 12:00:00,3.22,1.44,1.78,-0.1
2019-11-15 13:00:00,2.74,1.24,1.5,-0.5
2019-11-15 14:00:00,2.84,1.63,1.21,-0.6
2019-11-15 15:00:00,3.52,1.48,2.04,-0.6
2019-11-15 16:00:00,4.06,2.7,1.36,-0.6
2019-11-15 17:00:00,3.5,1.67,1.83,-0.4
2019-11-15 18:00:00,2.59,1.36,1.23,-0.2
2019-11-15 19:00:00,3.03,1.68,1.35,0.1
2019-11-15 20:00:00,12.4,10.57,1.83,0
2019-11-15 21:00:00,6.28,5.05,1.23,-0.1
2019-11-15 22:00:00,4.05,2.59,1.46,-0.1
2019-11-15 23:00:00,2.96,1.64,1.32,-0.1
2019-11-16 00:00:00,2.61,1.33,1.28,-0.2
2019-11-16 01:00:00,3.19,1.49,1.7,-0.3
2019-11-16 02:00:00,2.69,1.72,0.97,-0.4
2019-11-16 03:00:00,3.39,1.45,1.94,-0.5
2019-11-16 04:00:00,2.4,1.38,1.02,-0.7
2019-11-16 05:00:00,2.85,1.46,1.39,-0.8
2019-11-16 06:00:00,2.97,1.41,1.56,-0.9
2019-11-16 07:00:00,2.6,1.25,1.35,-0.8
2019-11-16 08:00:00,3.46,1.74,1.72,-0.7
2019-11-16 09:00:00,2.87,1.5,1.37,-0.5
2019-11-16 10:00:00,2.75,1.38,1.37,0
2019-11-16 11:00:00,3.21,1.6,1.61,-0.5
2019-11-16 12:00:00,10.58,9.61,0.97,-0.7
2019-11-16 13:00:00,5.58,3.78,1.8,-0.7
2019-11-16 14:00:00,2.74,1.8,0.94,-1.1
2019-11-16 15:00:00,3.19,1.72,1.47,-1.4
2019-11-16 16:00:00,2.94,1.68,1.26,-1.5
2019-11-16 17:00:00,3.22,1.89,1.33,-1.6
2019-11-16 18:00:00,3.84,2.07,1.77,-1.6
2019-11-16 19:00:00,7.29,6.04,1.25,-1.9
2019-11-16 20:00:00,6.31,4.7,1.61,-2.1
2019-11-16 21:00:00,3.93,2.49,1.44,-2.2
2019-11-16 22:00:00,4.06,2.63,1.43,-2.2
2019-11-16 23:00:00,3.36,1.72,1.64,-2.3
2019-11-17 00:00:00,2.79,1.49,1.3,-2.4
2019-11-17 01:00:00,3.65,1.78,1.87,-2.8
2019-11-17 02:00:00,2.8,1.44,1.36,-2.8
2019-11-17 03:00:00,3.02,1.34,1.68,-3
2019-11-17 04:00:00,3.07,1.46,1.61,-3
2019-11-17 05:00:00,3.0,1.48,1.52,-3.1
2019-11-17 06:00:00,3.38,1.62,1.76,-3
2019-11-17 07:00:00,3.01,1.63,1.38,-2.9
2019-11-17 08:00:00,3.5,1.45,2.05,-2.8
2019-11-17 09:00:00,2.85,1.58,1.27,-3
2019-11-17 10:00:00,3.88,1.8,2.08,-2.6
2019-11-17 11:00:00,4.01,2.63,1.38,-2.3
2019-11-17 12:00:00,4.38,2.2,2.18,-2.1
2019-11-17 13:00:00,5.52,1.72,3.8,-2
2019-11-17 14:00:00,5.64,1.55,4.09,-1.8
2019-11-17 15:00:00,7.24,1.67,5.57,-1.6
2019-11-17 16:00:00,3.22,2.61,0.61,-1.3
2019-11-17 17:00:00,4.41,3.38,1.03,-1.2
2019-11-17 18:00:00,3.02,2.61,0.41,-0.8
2019-11-17 19:00:00,2.11,1.49,0.62,-0.5
2019-11-17 20:00:00,3.42,2.43,0.99,-0.4
2019-11-17 21:00:00,3.77,3.07,0.7,-0.4
2019-11-17 22:00:00,2.7,1.46,1.24,-0.3
2019-11-17 23:00:00,2.37,1.89,0.48,-0.2
2019-11-18 00:00:00,1.95,1.51,0.44,-0.1
2019-11-18 01:00:00,2.78,1.46,1.32,0
2019-11-18 02:00:00,2.13,1.52,0.61,0.1
2019-11-18 03:00:00,1.74,1.29,0.45,0.1
2019-11-18 04:00:00,1.98,1.25,0.73,0.1
2019-11-18 05:00:00,3.13,1.39,1.74,0.2
2019-11-18 06:00:00,2.51,1.79,0.72,0.3
2019-11-18 07:00:00,2.82,1.76,1.06,0.3
2019-11-18 08:00:00,2.92,1.69,1.23,0.4
2019-11-18 09:00:00,2.89,1.88,1.01,0.6
2019-11-18 10:00:00,2.56,1.79,0.77,0.7
2019-11-18 11:00:00,2.92,1.62,1.3,0.9
2019-11-18 12:00:00,2.29,1.27,1.02,1.1
2019-11-18 13:00:00,2.49,1.73,0.76,1.1
2019-11-18 14:00:00,3.75,2.71,1.04,1
2019-11-18 15:00:00,3.83,2.23,1.6,0.9
2019-11-18 16:00:00,2.87,1.58,1.29,1
2019-11-18 17:00:00,2.21,1.32,0.89,1.1
2019-11-18 18:00:00,3.3,1.9,1.4,1.3
2019-11-18 19:00:00,3.33,2.22,1.11,1.3
2019-11-18 20:00:00,3.79,2.91,0.88,1.4
2019-11-18 21:00:00,3.8,2.58,1.22,1.4
2019-11-18 22:00:00,2.67,1.38,1.29,1.4
2019-11-18 23:00:00,2.5,1.5,1.0,1.5
2019-11-19 00:00:00,2.5,1.47,1.03,1.7
2019-11-19 01:00:00,3.36,1.3,2.06,1.5
2019-11-19 02:00:00,1.98,1.24,0.74,1.5
2019-11-19 03:00:00,2.32,1.4,0.92,1.7
2019-11-19 04:00:00,2.88,1.51,1.37,1.7
2019-11-19 05:00:00,2.07,1.31,0.76,1.6
2019-11-19 06:00:00,2.84,1.48,1.36,1.7
2019-11-19 07:00:00,2.3,1.28,1.02,1.6
2019-11-19 08:00:00,3.61,2.6,1.01,1.7
2019-11-19 09:00:00,4.35,2.97,1.38,1.9
2019-11-19 10:00:00,3.27,1.75,1.52,2
2019-11-19 11:00:00,2.31,1.27,1.04,2
2019-11-19 12:00:00,2.77,1.38,1.39,2.2
2019-11-19 13:00:00,2.08,1.26,0.82,2.2
2019-11-19 14:00:00,2.94,1.38,1.56,2.3
2019-11-19 15:00:00,3.01,2.07,0.94,2.3
2019-11-19 16:00:00,3.29,2.22,1.07,2.6
2019-11-19 17:00:00,3.26,1.86,1.4,2.7
2019-11-19 18:00:00,2.84,1.92,0.92,2.4
2019-11-19 19:00:00,10.9,9.04,1.86,2.7
2019-11-19 20:00:00,6.76,5.68,1.08,2.8
2019-11-19 21:00:00,3.21,1.7,1.51,3.1
2019-11-19 22:00:00,3.81,1.04,2.77,2.9
2019-11-19 23:00:00,2.78,1.35,1.43,2.7
2019-11-20 00:00:00,2.73,1.44,1.29,2.9
2019-11-20 01:00:00,3.05,1.42,1.63,2.8
2019-11-20 02:00:00,2.74,1.49,1.25,3
2019-11-20 03:00:00,2.74,1.3,1.44,3.4
2019-11-20 04:00:00,3.3,1.42,1.88,3.3
2019-11-20 05:00:00,2.5,1.28,1.22,3.3
2019-11-20 06:00:00,3.03,1.27,1.76,3.3
2019-11-20 07:00:00,6.26,1.59,4.67,3.1
2019-11-20 08:00:00,4.95,3.08,1.87,3.2
2019-11-20 09:00:00,3.81,2.78,1.03,3.1
2019-11-20 10:00:00,4.1,2.67,1.43,3.1
2019-11-20 11:00:00,5.24,3.62,1.62,3
2019-11-20 12:00:00,3.94,2.82,1.12,3
2019-11-20 13:00:00,5.08,2.64,2.44,3.1
2019-11-20 14:00:00,2.1,1.0,1.1,3.1
2019-11-20 15:00:00,3.05,1.57,1.48,3.2
2019-11-20 16:00:00,3.29,1.76,1.53,3.1
2019-11-20 17:00:00,3.03,1.95,1.08,3.2
2019-11-20 18:00:00,3.71,2.21,1.5,3.2
2019-11-20 19:00:00,2.78,1.53,1.25,3.3
2019-11-20 20:00:00,4.01,2.95,1.06,3.4
2019-11-20 21:00:00,4.49,2.05,2.44,3.2
2019-11-20 22:00:00,2.35,1.33,1.02,3.4
2019-11-20 23:00:00,1.79,0.68,1.11,3.4
2019-11-21 00:00:00,2.74,1.24,1.5,3.2
2019-11-21 01:00:00,2.3,1.32,0.98,3.2
2019-11-21 02:00:00,2.48,1.25,1.23,3.2
2019-11-21 03:00:00,2.32,1.02,1.3,3.3
2019-11-21 04:00:00,2.31,1.33,0.98,3.2
2019-11-21 05:00:00,1.98,0.6,1.38,3
2019-11-21 06:00:00,3.07,1.27,1.8,2.9
2019-11-21 07:00:00,2.31,1.35,0.96,2.9
2019-11-21 08:00:00,3.38,1.77,1.61,3
2019-11-21 09:00:00,3.99,3.04,0.95,2.9
2019-11-21 10:00:00,2.74,1.61,1.13,2.9
2019-11-21 11:00:00,5.39,3.82,1.57,2.8
2019-11-21 12:00:00,1.74,0.76,0.98,2.7
2019-11-21 13:00:00,2.26,1.19,1.07,2.6
2019-11-21 14:00:00,2.9,1.5,1.4,2.5
2019-11-21 15:00:00,3.02,1.41,1.61,2.4
2019-11-21 16:00:00,3.23,1.96,1.27,2.2
2019-11-21 17:00:00,3.49,2.24,1.25,1.9
2019-11-21 18:00:00,3.16,2.28,0.88,1.7
2019-11-21 19:00:00,8.36,7.08,1.28,1.2
2019-11-21 20:00:00,6.2,5.18,1.02,0.9
2019-11-21 21:00:00,5.64,4.65,0.99,1.1
2019-11-21 22:00:00,3.56,1.91,1.65,1
2019-11-21 23:00:00,2.71,1.68,1.03,1.2
2019-11-22 00:00:00,2.41,1.06,1.35,1.2
2019-11-22 01:00:00,2.94,0.71,2.23,1.1
2019-11-22 02:00:00,2.36,1.26,1.1,1.1
2019-11-22 03:00:00,2.83,1.36,1.47,0.9
2019-11-22 04:00:00,2.97,1.63,1.34,0.9
2019-11-22 05:00:00,1.95,0.63,1.32,0.8
2019-11-22 06:00:00,3.03,1.27,1.76,1
2019-11-22 07:00:00,2.63,1.5,1.13,1.1
2019-11-22 08:00:00,3.59,2.38,1.21,1.4
2019-11-22 09:00:00,5.08,3.18,1.9,1.6
2019-11-22 10:00:00,4.28,2.46,1.82,1.3
2019-11-22 11:00:00,3.31,1.91,1.4,1.4
2019-11-22 12:00:00,2.98,1.52,1.46,1.1
2019-11-22 13:00:00,2.83,1.46,1.37,0.9
2019-11-22 14:00:00,3.1,1.43,1.67,0.7
2019-11-22 15:00:00,3.38,2.24,1.14,0.5
2019-11-22 16:00:00,3.32,2.38,0.94,0.4
2019-11-22 17:00:00,3.39,1.73,1.66,0.4
2019-11-22 18:00:00,2.46,1.36,1.1,0.1
2019-11-22 19:00:00,5.49,3.57,1.92,0
2019-11-22 20:00:00,9.09,7.54,1.55,-0.1
2019-11-22 21:00:00,4.26,2.95,1.31,-0.1
2019-11-22 22:00:00,3.99,2.32,1.67,-0.3
2019-11-22 23:00:00,2.65,1.71,0.94,-0.6
2019-11-23 00:00:00,2.85,1.31,1.54,-0.7
2019-11-23 01:00:00,2.98,1.29,1.69,-1
2019-11-23 02:00:00,2.9,1.67,1.23,-1.2
2019-11-23 03:00:00,2.95,1.31,1.64,-1.4
2019-11-23 04:00:00,3.32,1.28,2.04,-1.5
2019-11-23 05:00:00,2.71,1.5,1.21,-1.9
2019-11-23 06:00:00,3.4,1.5,1.9,-1.8
2019-11-23 07:00:00,1.97,0.87,1.1,-1.8
2019-11-23 08:00:00,3.53,1.64,1.89,-1.7
2019-11-23 09:00:00,3.67,2.38,1.29,-1.7
2019-11-23 10:00:00,3.73,2.52,1.21,-1.6
2019-11-23 11:00:00,5.99,4.2,1.79,-1.8
2019-11-23 12:00:00,3.49,2.2,1.29,-1.7
2019-11-23 13:00:00,4.29,2.01,2.28,-1.7
2019-11-23 14:00:00,2.33,1.33,1.0,-1.9
2019-11-23 15:00:00,2.96,1.73,1.23,-2
2019-11-23 16:00:00,5.26,4.24,1.02,-2
2019-11-23 17:00:00,9.4,8.69,0.71,-2
2019-11-23 18:00:00,5.3,4.28,1.02,-2.1
2019-11-23 19:00:00,3.55,2.85,0.7,-2.3
2019-11-23 20:00:00,3.11,2.56,0.55,-2.3
2019-11-23 21:00:00,2.57,2.02,0.55,-2.3
2019-11-23 22:00:00,2.3,1.84,0.46,-2.4
2019-11-23 23:00:00,2.61,1.66,0.95,-2.5
2019-11-24 00:00:00,1.62,1.53,0.09,-2.5
2019-11-24 01:00:00,2.2,1.41,0.79,-2.6
2019-11-24 02:00:00,1.94,1.38,0.56,-2.6
2019-11-24 03:00:00,2.24,1.59,0.65,-2.7
2019-11-24 04:00:00,1.68,1.37,0.31,-2.8
2019-11-24 05:00:00,1.92,1.37,0.55,-2.7
2019-11-24 06:00:00,2.38,1.49,0.89,-2.7
2019-11-24 07:00:00,1.8,1.46,0.34,-2.7
2019-11-24 08:00:00,2.11,1.06,1.05,-2.7
2019-11-24 09:00:00,2.85,1.9,0.95,-2.5
2019-11-24 10:00:00,3.31,1.93,1.38,-2.5
2019-11-24 11:00:00,2.27,2.06,0.21,-2.6
2019-11-24 12:00:00,3.43,2.64,0.79,-2.9
2019-11-24 13:00:00,3.13,2.29,0.84,-3
2019-11-24 14:00:00,5.1,2.04,3.06,-2.9
2019-11-24 15:00:00,2.19,1.57,0.62,-2.7
2019-11-24 16:00:00,4.48,3.92,0.56,-2.5
2019-11-24 17:00:00,3.65,2.12,1.53,-2.3
2019-11-24 18:00:00,2.85,1.94,0.91,-2.3
2019-11-24 19:00:00,2.68,2.16,0.52,-2.3
2019-11-24 20:00:00,2.81,1.75,1.06,-2.3
2019-11-24 21:00:00,3.11,2.03,1.08,-2.4
2019-11-24 22:00:00,2.74,1.62,1.12,-2.6
2019-11-24 23:00:00,2.44,1.51,0.93,-2.9
2019-11-25 00:00:00,2.31,1.44,0.87,-3.1
2019-11-25 01:00:00,4.17,2.57,1.6,-3.3
2019-11-25 02:00:00,3.45,1.75,1.7,-3.6
2019-11-25 03:00:00,2.54,1.47,1.07,-4
2019-11-25 04:00:00,2.7,1.31,1.39,-4
2019-11-25 05:00:00,2.26,1.43,0.83,-3.8
2019-11-25 06:00:00,2.3,1.36,0.94,-3.6
2019-11-25 07:00:00,3.01,1.49,1.52,-3.5
2019-11-25 08:00:00,3.51,2.25,1.26,-3.5
2019-11-25 09:00:00,3.01,2.11,0.9,-3.3
2019-11-25 10:00:00,3.16,1.67,1.49,-3.2
2019-11-25 11:00:00,3.09,1.47,1.62,-3.1
2019-11-25 12:00:00,3.09,1.73,1.36,-3
2019-11-25 13:00:00,3.44,1.71,1.73,-3
2019-11-25 14:00:00,2.58,1.7,0.88,-2.8
2019-11-25 15:00:00,3.31,2.05,1.26,-2.6
2019-11-25 16:00:00,3.34,1.67,1.67,-2.4
2019-11-25 17:00:00,3.02,1.88,1.14,-2.2
2019-11-25 18:00:00,3.16,1.91,1.25,-2
2019-11-25 19:00:00,3.66,2.13,1.53,-1.8
2019-11-25 20:00:00,3.35,1.78,1.57,-1.8
2019-11-25 21:00:00,3.49,1.84,1.65,-1.6
2019-11-25 22:00:00,3.31,1.83,1.48,-1.6
2019-11-25 23:00:00,3.38,1.98,1.4,-1.5
2019-11-26 00:00:00,4.06,1.75,2.31,-1.3
2019-11-26 01:00:00,2.76,1.54,1.22,-1.4
2019-11-26 02:00:00,3.15,1.44,1.71,-1.3
2019-11-26 03:00:00,3.02,1.31,1.71,-1.4
2019-11-26 04:00:00,3.37,1.62,1.75,-1.3
2019-11-26 05:00:00,3.49,1.61,1.88,-1.3
2019-11-26 06:00:00,2.58,1.32,1.26,-1.2
2019-11-26 07:00:00,2.85,1.5,1.35,-1.1
2019-11-26 08:00:00,3.8,2.11,1.69,-1
2019-11-26 09:00:00,3.02,1.93,1.09,-0.8
